,state/region,ages,year,population,state
0,AL,under18,2012,1117489.0,Alabama
1,AL,total,2012,4817528.0,Alabama
2,AL,under18,2010,1130966.0,Alabama
3,AL,total,2010,4785570.0,Alabama
4,AL,under18,2011,1125763.0,Alabama
5,AL,total,2011,4801627.0,Alabama
6,AL,total,2009,4757938.0,Alabama
7,AL,under18,2009,1134192.0,Alabama
8,AL,under18,2013,1111481.0,Alabama
9,AL,total,2013,4833722.0,Alabama
10,AL,total,2007,4672840.0,Alabama
11,AL,under18,2007,1132296.0,Alabama
12,AL,total,2008,4718206.0,Alabama
13,AL,under18,2008,1134927.0,Alabama
14,AL,total,2005,4569805.0,Alabama
15,AL,under18,2005,1117229.0,Alabama
16,AL,total,2006,4628981.0,Alabama
17,AL,under18,2006,1126798.0,Alabama
18,AL,total,2004,4530729.0,Alabama
19,AL,under18,2004,1113662.0,Alabama
20,AL,total,2003,4503491.0,Alabama
21,AL,under18,2003,1113083.0,Alabama
22,AL,total,2001,4467634.0,Alabama
23,AL,under18,2001,1120409.0,Alabama
24,AL,total,2002,4480089.0,Alabama
25,AL,under18,2002,1116590.0,Alabama
26,AL,under18,1999,1121287.0,Alabama
27,AL,total,1999,4430141.0,Alabama
28,AL,total,2000,4452173.0,Alabama
29,AL,under18,2000,1122273.0,Alabama
30,AL,total,1998,4404701.0,Alabama
31,AL,under18,1998,1118252.0,Alabama
32,AL,under18,1997,1122893.0,Alabama
33,AL,total,1997,4367935.0,Alabama
34,AL,total,1996,4331103.0,Alabama
35,AL,total,1995,4296800.0,Alabama
36,AL,under18,1995,1110553.0,Alabama
37,AL,under18,1996,1112092.0,Alabama
38,AL,total,1994,4260229.0,Alabama
39,AL,total,1993,4214202.0,Alabama
40,AL,under18,1993,1085606.0,Alabama
41,AL,under18,1994,1097180.0,Alabama
42,AL,under18,1992,1072873.0,Alabama
43,AL,total,1992,4154014.0,Alabama
44,AL,total,1991,4099156.0,Alabama
45,AL,under18,1991,1060794.0,Alabama
46,AL,under18,1990,1050041.0,Alabama
47,AL,total,1990,4050055.0,Alabama
48,AK,total,1990,553290.0,Alaska
49,AK,under18,1990,177502.0,Alaska
50,AK,total,1992,588736.0,Alaska
51,AK,under18,1991,182180.0,Alaska
52,AK,under18,1992,184878.0,Alaska
53,AK,total,1994,603308.0,Alaska
54,AK,under18,1994,187439.0,Alaska
55,AK,total,1991,570193.0,Alaska
56,AK,total,1993,599434.0,Alaska
57,AK,under18,1993,187190.0,Alaska
58,AK,total,1995,604412.0,Alaska
59,AK,under18,1995,184990.0,Alaska
60,AK,total,1996,608569.0,Alaska
61,AK,under18,1996,185360.0,Alaska
62,AK,under18,1997,188280.0,Alaska
63,AK,under18,1998,192636.0,Alaska
64,AK,total,1998,619933.0,Alaska
65,AK,total,1997,612968.0,Alaska
66,AK,under18,1999,191422.0,Alaska
67,AK,total,1999,624779.0,Alaska
68,AK,total,2000,627963.0,Alaska
69,AK,under18,2000,190615.0,Alaska
70,AK,total,2001,633714.0,Alaska
71,AK,under18,2001,188771.0,Alaska
72,AK,total,2002,642337.0,Alaska
73,AK,under18,2002,188482.0,Alaska
74,AK,total,2003,648414.0,Alaska
75,AK,under18,2003,186843.0,Alaska
76,AK,total,2004,659286.0,Alaska
77,AK,under18,2004,186335.0,Alaska
78,AK,total,2005,666946.0,Alaska
79,AK,under18,2005,185304.0,Alaska
80,AK,total,2006,675302.0,Alaska
81,AK,under18,2006,185580.0,Alaska
82,AK,total,2007,680300.0,Alaska
83,AK,under18,2007,184344.0,Alaska
84,AK,total,2008,687455.0,Alaska
85,AK,under18,2008,183124.0,Alaska
86,AK,under18,2013,188132.0,Alaska
87,AK,total,2013,735132.0,Alaska
88,AK,total,2009,698895.0,Alaska
89,AK,under18,2009,186351.0,Alaska
90,AK,under18,2010,187902.0,Alaska
91,AK,total,2010,713868.0,Alaska
92,AK,under18,2011,188329.0,Alaska
93,AK,total,2011,723375.0,Alaska
94,AK,under18,2012,188162.0,Alaska
95,AK,total,2012,730307.0,Alaska
96,AZ,under18,2012,1617149.0,Arizona
97,AZ,total,2012,6551149.0,Arizona
98,AZ,under18,2011,1616353.0,Arizona
99,AZ,total,2011,6468796.0,Arizona
100,AZ,under18,2010,1628563.0,Arizona
101,AZ,total,2010,6408790.0,Arizona
102,AZ,under18,2013,1616814.0,Arizona
103,AZ,total,2013,6626624.0,Arizona
104,AZ,total,2009,6343154.0,Arizona
105,AZ,under18,2009,1627343.0,Arizona
106,AZ,total,2007,6167681.0,Arizona
107,AZ,under18,2007,1607895.0,Arizona
108,AZ,total,2008,6280362.0,Arizona
109,AZ,under18,2008,1628651.0,Arizona
110,AZ,total,2005,5839077.0,Arizona
111,AZ,under18,2005,1529168.0,Arizona
112,AZ,total,2006,6029141.0,Arizona
113,AZ,under18,2006,1574867.0,Arizona
114,AZ,total,2004,5652404.0,Arizona
115,AZ,under18,2004,1484454.0,Arizona
116,AZ,total,2003,5510364.0,Arizona
117,AZ,under18,2003,1453671.0,Arizona
118,AZ,total,2001,5273477.0,Arizona
119,AZ,under18,2001,1399015.0,Arizona
120,AZ,total,2002,5396255.0,Arizona
121,AZ,under18,2002,1427938.0,Arizona
122,AZ,under18,1999,1332396.0,Arizona
123,AZ,total,1999,5023823.0,Arizona
124,AZ,total,2000,5160586.0,Arizona
125,AZ,under18,2000,1373414.0,Arizona
126,AZ,total,1998,4883342.0,Arizona
127,AZ,under18,1998,1285794.0,Arizona
128,AZ,total,1997,4736990.0,Arizona
129,AZ,under18,1997,1237159.0,Arizona
130,AZ,under18,1996,1215285.0,Arizona
131,AZ,total,1996,4586940.0,Arizona
132,AZ,total,1995,4432499.0,Arizona
133,AZ,under18,1995,1173391.0,Arizona
134,AZ,total,1993,4065440.0,Arizona
135,AZ,under18,1993,1094233.0,Arizona
136,AZ,under18,1994,1119857.0,Arizona
137,AZ,total,1994,4245089.0,Arizona
138,AZ,under18,1992,1055572.0,Arizona
139,AZ,under18,1991,1028285.0,Arizona
140,AZ,total,1991,3788576.0,Arizona
141,AZ,total,1992,3915740.0,Arizona
142,AZ,under18,1990,1006040.0,Arizona
143,AZ,total,1990,3684097.0,Arizona
144,AR,under18,1990,620933.0,Arkansas
145,AR,total,1990,2356586.0,Arkansas
146,AR,total,1991,2383144.0,Arkansas
147,AR,under18,1991,626212.0,Arkansas
148,AR,under18,1992,638269.0,Arkansas
149,AR,total,1992,2415984.0,Arkansas
150,AR,under18,1994,653842.0,Arkansas
151,AR,total,1994,2494019.0,Arkansas
152,AR,total,1993,2456303.0,Arkansas
153,AR,under18,1993,643474.0,Arkansas
154,AR,under18,1995,667671.0,Arkansas
155,AR,total,1995,2535399.0,Arkansas
156,AR,under18,1996,677912.0,Arkansas
157,AR,total,1996,2572109.0,Arkansas
158,AR,under18,1998,683637.0,Arkansas
159,AR,total,1997,2601091.0,Arkansas
160,AR,under18,1997,680203.0,Arkansas
161,AR,total,1998,2626289.0,Arkansas
162,AR,total,2000,2678588.0,Arkansas
163,AR,under18,2000,680378.0,Arkansas
164,AR,under18,1999,681940.0,Arkansas
165,AR,total,1999,2651860.0,Arkansas
166,AR,total,2002,2705927.0,Arkansas
167,AR,under18,2002,678798.0,Arkansas
168,AR,total,2001,2691571.0,Arkansas
169,AR,under18,2001,679606.0,Arkansas
170,AR,total,2004,2749686.0,Arkansas
171,AR,under18,2004,683166.0,Arkansas
172,AR,total,2003,2724816.0,Arkansas
173,AR,under18,2003,679579.0,Arkansas
174,AR,total,2006,2821761.0,Arkansas
175,AR,under18,2006,697842.0,Arkansas
176,AR,total,2005,2781097.0,Arkansas
177,AR,under18,2005,689787.0,Arkansas
178,AR,total,2008,2874554.0,Arkansas
179,AR,under18,2008,705725.0,Arkansas
180,AR,total,2007,2848650.0,Arkansas
181,AR,under18,2007,702737.0,Arkansas
182,AR,total,2009,2896843.0,Arkansas
183,AR,under18,2009,707886.0,Arkansas
184,AR,under18,2013,709866.0,Arkansas
185,AR,total,2013,2959373.0,Arkansas
186,AR,under18,2011,710576.0,Arkansas
187,AR,total,2011,2938506.0,Arkansas
188,AR,under18,2010,711947.0,Arkansas
189,AR,total,2010,2922280.0,Arkansas
190,AR,under18,2012,710471.0,Arkansas
191,AR,total,2012,2949828.0,Arkansas
192,CA,under18,2012,9209007.0,California
193,CA,total,2012,37999878.0,California
194,CA,under18,2011,9252336.0,California
195,CA,total,2011,37668681.0,California
196,CA,under18,2010,9284094.0,California
197,CA,total,2010,37333601.0,California
198,CA,under18,2013,9174877.0,California
199,CA,total,2013,38332521.0,California
200,CA,total,2009,36961229.0,California
201,CA,under18,2009,9294501.0,California
202,CA,total,2007,36250311.0,California
203,CA,under18,2007,9335620.0,California
204,CA,total,2008,36604337.0,California
205,CA,under18,2008,9321621.0,California
206,CA,total,2005,35827943.0,California
207,CA,under18,2005,9405565.0,California
208,CA,total,2006,36021202.0,California
209,CA,under18,2006,9370884.0,California
210,CA,total,2003,35253159.0,California
211,CA,under18,2003,9404594.0,California
212,CA,total,2004,35574576.0,California
213,CA,under18,2004,9418497.0,California
214,CA,total,2001,34479458.0,California
215,CA,under18,2001,9325466.0,California
216,CA,total,2002,34871843.0,California
217,CA,under18,2002,9365142.0,California
218,CA,under18,1999,9207878.0,California
219,CA,total,1999,33499204.0,California
220,CA,total,2000,33987977.0,California
221,CA,under18,2000,9267089.0,California
222,CA,under18,1998,9163238.0,California
223,CA,total,1998,32987675.0,California
224,CA,under18,1997,9135359.0,California
225,CA,total,1997,32486010.0,California
226,CA,under18,1996,9079519.0,California
227,CA,total,1996,32018834.0,California
228,CA,total,1995,31696582.0,California
229,CA,under18,1995,8920578.0,California
230,CA,total,1993,31274928.0,California
231,CA,under18,1993,8624810.0,California
232,CA,under18,1994,8790058.0,California
233,CA,total,1994,31484435.0,California
234,CA,total,1991,30470736.0,California
235,CA,under18,1991,8245605.0,California
236,CA,under18,1992,8439647.0,California
237,CA,total,1992,30974659.0,California
238,CA,under18,1990,7980501.0,California
239,CA,total,1990,29959515.0,California
240,CO,total,1990,3307618.0,Colorado
241,CO,under18,1990,881640.0,Colorado
242,CO,total,1992,3495939.0,Colorado
243,CO,under18,1992,925577.0,Colorado
244,CO,under18,1991,896537.0,Colorado
245,CO,total,1991,3387119.0,Colorado
246,CO,total,1994,3724168.0,Colorado
247,CO,under18,1994,966412.0,Colorado
248,CO,under18,1993,947806.0,Colorado
249,CO,total,1993,3613734.0,Colorado
250,CO,under18,1995,984310.0,Colorado
251,CO,total,1995,3826653.0,Colorado
252,CO,total,1996,3919972.0,Colorado
253,CO,under18,1996,1003946.0,Colorado
254,CO,under18,1997,1030557.0,Colorado
255,CO,total,1997,4018293.0,Colorado
256,CO,total,1998,4116639.0,Colorado
257,CO,under18,1998,1060066.0,Colorado
258,CO,total,2000,4326921.0,Colorado
259,CO,under18,2000,1106676.0,Colorado
260,CO,total,1999,4226018.0,Colorado
261,CO,under18,1999,1083938.0,Colorado
262,CO,total,2002,4490406.0,Colorado
263,CO,under18,2002,1138273.0,Colorado
264,CO,total,2001,4425687.0,Colorado
265,CO,under18,2001,1126647.0,Colorado
266,CO,total,2004,4575013.0,Colorado
267,CO,under18,2004,1146369.0,Colorado
268,CO,total,2003,4528732.0,Colorado
269,CO,under18,2003,1144597.0,Colorado
270,CO,total,2006,4720423.0,Colorado
271,CO,under18,2006,1171832.0,Colorado
272,CO,total,2005,4631888.0,Colorado
273,CO,under18,2005,1156399.0,Colorado
274,CO,total,2008,4889730.0,Colorado
275,CO,under18,2008,1203289.0,Colorado
276,CO,total,2007,4803868.0,Colorado
277,CO,under18,2007,1189434.0,Colorado
278,CO,total,2009,4972195.0,Colorado
279,CO,under18,2009,1217213.0,Colorado
280,CO,under18,2013,1237932.0,Colorado
281,CO,total,2013,5268367.0,Colorado
282,CO,under18,2010,1226619.0,Colorado
283,CO,total,2010,5048196.0,Colorado
284,CO,under18,2011,1230178.0,Colorado
285,CO,total,2011,5118400.0,Colorado
286,CO,under18,2012,1232864.0,Colorado
287,CO,total,2012,5189458.0,Colorado
288,CT,under18,2012,794959.0,Connecticut
289,CT,total,2012,3591765.0,Connecticut
290,CT,under18,2011,805109.0,Connecticut
291,CT,total,2011,3588948.0,Connecticut
292,CT,under18,2010,814187.0,Connecticut
293,CT,total,2010,3579210.0,Connecticut
294,CT,under18,2013,785566.0,Connecticut
295,CT,total,2013,3596080.0,Connecticut
296,CT,total,2009,3561807.0,Connecticut
297,CT,under18,2009,820839.0,Connecticut
298,CT,total,2007,3527270.0,Connecticut
299,CT,under18,2007,833484.0,Connecticut
300,CT,total,2008,3545579.0,Connecticut
301,CT,under18,2008,826626.0,Connecticut
302,CT,total,2005,3506956.0,Connecticut
303,CT,under18,2005,844034.0,Connecticut
304,CT,total,2006,3517460.0,Connecticut
305,CT,under18,2006,839372.0,Connecticut
306,CT,total,2003,3484336.0,Connecticut
307,CT,under18,2003,851115.0,Connecticut
308,CT,total,2004,3496094.0,Connecticut
309,CT,under18,2004,848979.0,Connecticut
310,CT,total,2001,3432835.0,Connecticut
311,CT,under18,2001,845850.0,Connecticut
312,CT,total,2002,3458749.0,Connecticut
313,CT,under18,2002,848877.0,Connecticut
314,CT,total,1999,3386401.0,Connecticut
315,CT,under18,1999,834654.0,Connecticut
316,CT,total,2000,3411777.0,Connecticut
317,CT,under18,2000,842242.0,Connecticut
318,CT,under18,1998,824600.0,Connecticut
319,CT,total,1998,3365352.0,Connecticut
320,CT,total,1997,3349348.0,Connecticut
321,CT,under18,1997,814373.0,Connecticut
322,CT,under18,1996,811855.0,Connecticut
323,CT,total,1996,3336685.0,Connecticut
324,CT,total,1995,3324144.0,Connecticut
325,CT,under18,1995,808623.0,Connecticut
326,CT,total,1993,3309175.0,Connecticut
327,CT,under18,1993,790749.0,Connecticut
328,CT,under18,1994,801231.0,Connecticut
329,CT,total,1994,3316121.0,Connecticut
330,CT,under18,1991,766304.0,Connecticut
331,CT,total,1991,3302895.0,Connecticut
332,CT,under18,1992,777264.0,Connecticut
333,CT,total,1992,3300712.0,Connecticut
334,CT,total,1990,3291967.0,Connecticut
335,CT,under18,1990,752666.0,Connecticut
336,DE,under18,1990,165628.0,Delaware
337,DE,total,1990,669567.0,Delaware
338,DE,under18,1992,174166.0,Delaware
339,DE,total,1992,694927.0,Delaware
340,DE,total,1991,683080.0,Delaware
341,DE,under18,1991,169910.0,Delaware
342,DE,total,1994,717545.0,Delaware
343,DE,under18,1994,180833.0,Delaware
344,DE,total,1993,706378.0,Delaware
345,DE,under18,1993,176916.0,Delaware
346,DE,under18,1995,181736.0,Delaware
347,DE,total,1995,729735.0,Delaware
348,DE,total,1996,740978.0,Delaware
349,DE,under18,1996,184021.0,Delaware
350,DE,under18,1997,186607.0,Delaware
351,DE,total,1997,751487.0,Delaware
352,DE,total,1998,763335.0,Delaware
353,DE,under18,1998,189302.0,Delaware
354,DE,total,2000,786373.0,Delaware
355,DE,under18,2000,194914.0,Delaware
356,DE,total,1999,774990.0,Delaware
357,DE,under18,1999,192510.0,Delaware
358,DE,total,2002,806169.0,Delaware
359,DE,under18,2002,196946.0,Delaware
360,DE,total,2001,795699.0,Delaware
361,DE,under18,2001,196038.0,Delaware
362,DE,total,2004,830803.0,Delaware
363,DE,under18,2004,199631.0,Delaware
364,DE,total,2003,818003.0,Delaware
365,DE,under18,2003,198045.0,Delaware
366,DE,total,2006,859268.0,Delaware
367,DE,under18,2006,203729.0,Delaware
368,DE,total,2005,845150.0,Delaware
369,DE,under18,2005,201988.0,Delaware
370,DE,total,2008,883874.0,Delaware
371,DE,under18,2008,206116.0,Delaware
372,DE,total,2007,871749.0,Delaware
373,DE,under18,2007,205155.0,Delaware
374,DE,under18,2013,203558.0,Delaware
375,DE,total,2013,925749.0,Delaware
376,DE,total,2009,891730.0,Delaware
377,DE,under18,2009,206213.0,Delaware
378,DE,under18,2010,205478.0,Delaware
379,DE,total,2010,899711.0,Delaware
380,DE,under18,2011,204801.0,Delaware
381,DE,total,2011,907985.0,Delaware
382,DE,under18,2012,204586.0,Delaware
383,DE,total,2012,917053.0,Delaware
384,DC,under18,2012,107642.0,District of Columbia
385,DC,total,2012,633427.0,District of Columbia
386,DC,under18,2011,103906.0,District of Columbia
387,DC,total,2011,619624.0,District of Columbia
388,DC,under18,2010,101309.0,District of Columbia
389,DC,total,2010,605125.0,District of Columbia
390,DC,under18,2013,111474.0,District of Columbia
391,DC,total,2013,646449.0,District of Columbia
392,DC,total,2009,592228.0,District of Columbia
393,DC,under18,2009,102098.0,District of Columbia
394,DC,total,2007,574404.0,District of Columbia
395,DC,under18,2007,104126.0,District of Columbia
396,DC,total,2008,580236.0,District of Columbia
397,DC,under18,2008,102257.0,District of Columbia
398,DC,total,2005,567136.0,District of Columbia
399,DC,under18,2005,107187.0,District of Columbia
400,DC,total,2006,570681.0,District of Columbia
401,DC,under18,2006,105651.0,District of Columbia
402,DC,total,2003,568502.0,District of Columbia
403,DC,under18,2003,111403.0,District of Columbia
404,DC,total,2004,567754.0,District of Columbia
405,DC,under18,2004,109756.0,District of Columbia
406,DC,total,2001,574504.0,District of Columbia
407,DC,under18,2001,114625.0,District of Columbia
408,DC,total,2002,573158.0,District of Columbia
409,DC,under18,2002,113822.0,District of Columbia
410,DC,total,1999,570220.0,District of Columbia
411,DC,under18,1999,115003.0,District of Columbia
412,DC,total,2000,572046.0,District of Columbia
413,DC,under18,2000,114503.0,District of Columbia
414,DC,under18,1998,113839.0,District of Columbia
415,DC,total,1998,565232.0,District of Columbia
416,DC,under18,1997,119531.0,District of Columbia
417,DC,total,1997,567739.0,District of Columbia
418,DC,under18,1996,121210.0,District of Columbia
419,DC,total,1996,572379.0,District of Columbia
420,DC,total,1995,580519.0,District of Columbia
421,DC,under18,1995,123620.0,District of Columbia
422,DC,total,1993,595302.0,District of Columbia
423,DC,under18,1993,120471.0,District of Columbia
424,DC,under18,1994,122170.0,District of Columbia
425,DC,total,1994,589240.0,District of Columbia
426,DC,total,1991,600870.0,District of Columbia
427,DC,under18,1991,116825.0,District of Columbia
428,DC,under18,1992,118636.0,District of Columbia
429,DC,total,1992,597567.0,District of Columbia
430,DC,under18,1990,112632.0,District of Columbia
431,DC,total,1990,605321.0,District of Columbia
432,FL,total,1990,13033307.0,Florida
433,FL,under18,1990,2988807.0,Florida
434,FL,under18,1991,3045638.0,Florida
435,FL,total,1991,13369798.0,Florida
436,FL,total,1994,14239444.0,Florida
437,FL,under18,1994,3299887.0,Florida
438,FL,under18,1993,3214066.0,Florida
439,FL,total,1993,13927185.0,Florida
440,FL,total,1992,13650553.0,Florida
441,FL,under18,1992,3120439.0,Florida
442,FL,under18,1995,3366468.0,Florida
443,FL,total,1995,14537875.0,Florida
444,FL,total,1996,14853360.0,Florida
445,FL,under18,1996,3431695.0,Florida
446,FL,under18,1998,3557561.0,Florida
447,FL,under18,1997,3502269.0,Florida
448,FL,total,1997,15186304.0,Florida
449,FL,total,1998,15486559.0,Florida
450,FL,total,1999,15759421.0,Florida
451,FL,under18,1999,3611711.0,Florida
452,FL,total,2000,16047515.0,Florida
453,FL,under18,2000,3654880.0,Florida
454,FL,total,2001,16356966.0,Florida
455,FL,under18,2001,3714439.0,Florida
456,FL,total,2002,16689370.0,Florida
457,FL,under18,2002,3774624.0,Florida
458,FL,total,2003,17004085.0,Florida
459,FL,under18,2003,3820876.0,Florida
460,FL,total,2004,17415318.0,Florida
461,FL,under18,2004,3890734.0,Florida
462,FL,total,2005,17842038.0,Florida
463,FL,under18,2005,3968178.0,Florida
464,FL,total,2006,18166990.0,Florida
465,FL,under18,2006,4022912.0,Florida
466,FL,total,2007,18367842.0,Florida
467,FL,under18,2007,4031098.0,Florida
468,FL,total,2008,18527305.0,Florida
469,FL,under18,2008,4018372.0,Florida
470,FL,total,2009,18652644.0,Florida
471,FL,under18,2009,3997283.0,Florida
472,FL,under18,2013,4026674.0,Florida
473,FL,total,2013,19552860.0,Florida
474,FL,under18,2010,3999532.0,Florida
475,FL,total,2010,18846054.0,Florida
476,FL,under18,2011,4002550.0,Florida
477,FL,total,2011,19083482.0,Florida
478,FL,under18,2012,4012421.0,Florida
479,FL,total,2012,19320749.0,Florida
480,GA,total,2012,9915646.0,Georgia
481,GA,under18,2012,2487831.0,Georgia
482,GA,under18,2011,2488898.0,Georgia
483,GA,total,2011,9810181.0,Georgia
484,GA,under18,2010,2490884.0,Georgia
485,GA,total,2010,9713248.0,Georgia
486,GA,total,2013,9992167.0,Georgia
487,GA,total,2009,9620846.0,Georgia
488,GA,under18,2009,2485781.0,Georgia
489,GA,under18,2013,2489709.0,Georgia
490,GA,total,2007,9349988.0,Georgia
491,GA,under18,2007,2456249.0,Georgia
492,GA,total,2008,9504843.0,Georgia
493,GA,under18,2008,2479097.0,Georgia
494,GA,total,2005,8925922.0,Georgia
495,GA,under18,2005,2353604.0,Georgia
496,GA,total,2006,9155813.0,Georgia
497,GA,under18,2006,2406014.0,Georgia
498,GA,total,2003,8622793.0,Georgia
499,GA,under18,2003,2278710.0,Georgia
500,GA,total,2004,8769252.0,Georgia
501,GA,under18,2004,2308855.0,Georgia
502,GA,total,2001,8377038.0,Georgia
503,GA,under18,2001,2215390.0,Georgia
504,GA,total,2002,8508256.0,Georgia
505,GA,under18,2002,2249784.0,Georgia
506,GA,total,1999,8045965.0,Georgia
507,GA,under18,1999,2130698.0,Georgia
508,GA,total,2000,8227303.0,Georgia
509,GA,under18,2000,2176576.0,Georgia
510,GA,total,1997,7685099.0,Georgia
511,GA,under18,1997,2034163.0,Georgia
512,GA,under18,1998,2078998.0,Georgia
513,GA,total,1998,7863536.0,Georgia
514,GA,under18,1996,1993171.0,Georgia
515,GA,total,1996,7501069.0,Georgia
516,GA,total,1995,7328413.0,Georgia
517,GA,under18,1995,1949818.0,Georgia
518,GA,under18,1992,1817781.0,Georgia
519,GA,total,1992,6817203.0,Georgia
520,GA,total,1993,6978240.0,Georgia
521,GA,under18,1993,1865021.0,Georgia
522,GA,under18,1994,1906539.0,Georgia
523,GA,total,1994,7157165.0,Georgia
524,GA,total,1991,6653005.0,Georgia
525,GA,under18,1991,1773675.0,Georgia
526,GA,under18,1990,1747363.0,Georgia
527,GA,total,1990,6512602.0,Georgia
528,HI,under18,1990,279983.0,Hawaii
529,HI,total,1990,1113491.0,Hawaii
530,HI,total,1991,1136754.0,Hawaii
531,HI,under18,1991,287871.0,Hawaii
532,HI,under18,1994,307517.0,Hawaii
533,HI,total,1994,1187536.0,Hawaii
534,HI,total,1993,1172838.0,Hawaii
535,HI,under18,1993,301473.0,Hawaii
536,HI,under18,1992,295124.0,Hawaii
537,HI,total,1992,1158613.0,Hawaii
538,HI,total,1995,1196854.0,Hawaii
539,HI,under18,1995,310325.0,Hawaii
540,HI,under18,1996,311213.0,Hawaii
541,HI,total,1996,1203755.0,Hawaii
542,HI,under18,1998,304576.0,Hawaii
543,HI,total,1998,1215233.0,Hawaii
544,HI,total,1997,1211640.0,Hawaii
545,HI,under18,1997,309465.0,Hawaii
546,HI,total,2000,1213519.0,Hawaii
547,HI,under18,2000,295352.0,Hawaii
548,HI,total,1999,1210300.0,Hawaii
549,HI,under18,1999,299680.0,Hawaii
550,HI,total,2002,1239613.0,Hawaii
551,HI,under18,2002,293600.0,Hawaii
552,HI,total,2001,1225948.0,Hawaii
553,HI,under18,2001,294133.0,Hawaii
554,HI,total,2004,1273569.0,Hawaii
555,HI,under18,2004,298103.0,Hawaii
556,HI,total,2003,1251154.0,Hawaii
557,HI,under18,2003,294519.0,Hawaii
558,HI,total,2006,1309731.0,Hawaii
559,HI,under18,2006,299313.0,Hawaii
560,HI,total,2005,1292729.0,Hawaii
561,HI,under18,2005,298497.0,Hawaii
562,HI,total,2008,1332213.0,Hawaii
563,HI,under18,2008,301094.0,Hawaii
564,HI,total,2007,1315675.0,Hawaii
565,HI,under18,2007,300207.0,Hawaii
566,HI,under18,2013,307266.0,Hawaii
567,HI,total,2009,1346717.0,Hawaii
568,HI,under18,2009,302796.0,Hawaii
569,HI,total,2013,1404054.0,Hawaii
570,HI,total,2010,1363731.0,Hawaii
571,HI,under18,2010,303812.0,Hawaii
572,HI,total,2011,1376897.0,Hawaii
573,HI,under18,2011,305396.0,Hawaii
574,HI,under18,2012,305981.0,Hawaii
575,HI,total,2012,1390090.0,Hawaii
576,ID,total,2012,1595590.0,Idaho
577,ID,under18,2012,427177.0,Idaho
578,ID,under18,2011,428535.0,Idaho
579,ID,total,2011,1583930.0,Idaho
580,ID,under18,2010,428961.0,Idaho
581,ID,total,2010,1570718.0,Idaho
582,ID,total,2013,1612136.0,Idaho
583,ID,total,2009,1554439.0,Idaho
584,ID,under18,2009,426076.0,Idaho
585,ID,under18,2013,427781.0,Idaho
586,ID,total,2007,1505105.0,Idaho
587,ID,under18,2007,415024.0,Idaho
588,ID,total,2008,1534320.0,Idaho
589,ID,under18,2008,422347.0,Idaho
590,ID,total,2005,1428241.0,Idaho
591,ID,under18,2005,394651.0,Idaho
592,ID,total,2006,1468669.0,Idaho
593,ID,under18,2006,404753.0,Idaho
594,ID,total,2003,1363380.0,Idaho
595,ID,under18,2003,379241.0,Idaho
596,ID,total,2004,1391802.0,Idaho
597,ID,under18,2004,384692.0,Idaho
598,ID,total,2001,1319962.0,Idaho
599,ID,under18,2001,373145.0,Idaho
600,ID,total,2002,1340372.0,Idaho
601,ID,under18,2002,375986.0,Idaho
602,ID,total,1999,1275674.0,Idaho
603,ID,under18,1999,366689.0,Idaho
604,ID,total,2000,1299430.0,Idaho
605,ID,under18,2000,370430.0,Idaho
606,ID,total,1997,1228520.0,Idaho
607,ID,under18,1997,357779.0,Idaho
608,ID,under18,1998,362189.0,Idaho
609,ID,total,1998,1252330.0,Idaho
610,ID,under18,1996,353824.0,Idaho
611,ID,total,1996,1203083.0,Idaho
612,ID,total,1995,1177322.0,Idaho
613,ID,under18,1995,349248.0,Idaho
614,ID,under18,1992,324972.0,Idaho
615,ID,total,1992,1071685.0,Idaho
616,ID,total,1993,1108768.0,Idaho
617,ID,under18,1993,333838.0,Idaho
618,ID,under18,1994,344242.0,Idaho
619,ID,total,1994,1145140.0,Idaho
620,ID,total,1991,1041316.0,Idaho
621,ID,under18,1991,316732.0,Idaho
622,ID,under18,1990,313373.0,Idaho
623,ID,total,1990,1012384.0,Idaho
624,IL,under18,1990,2940837.0,Illinois
625,IL,total,1990,11453316.0,Illinois
626,IL,total,1991,11568964.0,Illinois
627,IL,under18,1991,2988715.0,Illinois
628,IL,under18,1994,3110938.0,Illinois
629,IL,total,1994,11912585.0,Illinois
630,IL,total,1993,11809579.0,Illinois
631,IL,under18,1993,3066541.0,Illinois
632,IL,under18,1992,3033427.0,Illinois
633,IL,total,1992,11694184.0,Illinois
634,IL,total,1995,12008437.0,Illinois
635,IL,under18,1995,3152984.0,Illinois
636,IL,under18,1996,3192916.0,Illinois
637,IL,total,1996,12101997.0,Illinois
638,IL,under18,1998,3225252.0,Illinois
639,IL,total,1998,12271847.0,Illinois
640,IL,total,1997,12185715.0,Illinois
641,IL,under18,1997,3222114.0,Illinois
642,IL,total,2000,12434161.0,Illinois
643,IL,under18,2000,3244944.0,Illinois
644,IL,total,1999,12359020.0,Illinois
645,IL,under18,1999,3240034.0,Illinois
646,IL,total,2002,12525556.0,Illinois
647,IL,under18,2002,3238362.0,Illinois
648,IL,total,2001,12488445.0,Illinois
649,IL,under18,2001,3243617.0,Illinois
650,IL,total,2004,12589773.0,Illinois
651,IL,under18,2004,3211599.0,Illinois
652,IL,total,2003,12556006.0,Illinois
653,IL,under18,2003,3225547.0,Illinois
654,IL,total,2006,12643955.0,Illinois
655,IL,under18,2006,3181246.0,Illinois
656,IL,total,2005,12609903.0,Illinois
