id,name,index,size,number,drawingno
2519530006,1,9,GUK/10/25,1,65NG00R75-04_1
0NG854,1,10, ,1,65NG00R75-04_1
2520504005,1,11,T.C.B UNI 5931-67-8.8 M6 X 18,1,65NG00R75-04_1
0NG7576,1,12, ,1,65NG00R75-04_1
2520703012,1,13,T.S.B UNI 5933-67-10.9 M4 X 8,1,65NG00R75-04_1
0NG8157,1,14, ,1,65NG00R75-04_1
2519521011,1,15,AUTOBLOCCANTE M10 UNI 7474-5S,1,65NG00R75-04_1
0NG856,1,16, ,1,65NG00R75-04_1
0NG872,1,17, ,1,65NG00R75-04_1
2520504005,1,18,T.C.B UNI 5931-67-8.8 M6 X 18,1,65NG00R75-04_1
2520506004,1,19,T.C.B UNI 5931-67-8.8 M10 X 20,1,65NG00R75-04_1
0NG253,1,1, ,1,65NG00R75-05_1
2508148003,1,2,HSS7006E.T.P4S.(30X55X13,1,65NG00R75-05_1
0NG7410,1,3, ,1,65NG00R75-05_1
2520605102,1,4,T.S UNI 6109     X10CR13 M4 X 8,1,65NG00R75-05_1
0NG385,1,5, ,1,65NG00R75-05_1
2520510112,1,6,T.C.BM10/12 X 20,1,65NG00R75-05_1
0NG492,1,7, ,1,65NG00R75-05_1
2519530005,1,8,GUK/20X1,1,65NG00R75-05_1
2519530003,1,9,GUK/10/15 MC,1,65NG00R75-05_1
0NG384,1,10, ,1,65NG00R75-05_1
2519723003,1,11,C72 - DIN 1481 4 X 12,1,65NG00R75-05_1
0NG257,1,12, ,1,65NG00R75-05_1
0NG255,1,13, ,1,65NG00R75-05_1
2509207105,1,14,NA 4904-2RS (20X37X18),1,65NG00R75-05_1
0NG8159,1,15, ,1,65NG00R75-05_1
2520605102,1,16,T.S UNI 6109     X10CR13 M4 X 8,1,65NG00R75-05_1
2520503002,1,17,T.C.B UNI 5931-67-8.8 M5 X 12,1,65NG00R75-05_1
0NG258,1,18, ,1,65NG00R75-05_1
0NG383,1,19, ,1,65NG00R75-05_1
2520503001,1,20,T.C.B UNI 5931-67-8.8 M5 X 10,1,65NG00R75-05_1
0NG761,1,1, ,1,65NG00R75-06_1
2508206491,1,2,GLISSA 30E7/35X30,1,65NG00R75-06_1
2508202020,1,3,DIN 172 DIAM. 20,1,65NG00R75-06_1
2508148002,1,4,FAG HSS 719.05.C.T.P4S.UL,1,65NG00R75-06_1
0NG7576,1,5, ,1,65NG00R75-06_1
2520605104,1,6,T.S UNI 6109     10CR13 M4 X 10,1,65NG00R75-06_1
0NG762,1,7, ,1,65NG00R75-06_1
2508148002,1,8,FAG HSS 719.05.C.T.P4S.UL,1,65NG00R75-06_1
0NG10052,1,9, ,1,65NG00R75-06_1
2520503102,1,10,T.C.B UNI 5931-67-X10CR13 M5 X 12,1,65NG00R75-06_1
2520503114,1,11,T.C.B UNI 5931-67 X10CR13 M5 X 45,1,65NG00R75-06_1
0NG772,1,12, ,1,65NG00R75-06_1
2520503103,1,13,T.C.B UNI 5931 M5 X 8 (INOX A2),1,65NG00R75-06_1
0NG764,1,1, ,1,65NG00R75-07_1
2508203009,1,2,DIN 179 A 12,1,65NG00R75-07_1
0NG769,1,3, ,1,65NG00R75-07_1
2508201009,1,4,DIN 172 A 12 LUNGA,1,65NG00R75-07_1
2509214125,1,5,AS 1226 (12X26X1),1,65NG00R75-07_1
2519201016,1,6,"25 X 12,2 X 0,9 DIN2093",1,65NG00R75-07_1
2520605104,1,7,T.S UNI 6109     10CR13 M4 X 10,1,65NG00R75-07_1
0NG770,1,8, ,1,65NG00R75-07_1
2519772001,1,9,DIN 6325 4 X 10,1,65NG00R75-07_1
0NG771,1,10, ,1,65NG00R75-07_1
2516518004,1,11,PER LEVA ELESA BL.366/10X125,1,65NG00R75-07_1
2519502008,1,12,NORMALE UNI 5588-65 6S,1,65NG00R75-07_1
0NG765,1,13, ,1,65NG00R75-07_1
2521105002,1,14,S.T.B.C UNI 5927-67-12.9 M8 X 10,1,65NG00R75-07_1
0NG6217,1,15, ,1,65NG00R75-07_1
0NG8162,1,16, ,1,65NG00R75-07_1
2509101006,1,17,UNIBAL SS14,1,65NG00R75-07_1
2519620117,1,18,PIANA DESERTI RGS,1,65NG00R75-07_1
2520504003,1,19,T.C.B UNI 5931-67-8.8 M6 X 14,1,65NG00R75-07_1
0NG10050,1,20, ,1,65NG00R75-07_1
0NG768,1,21, ,1,65NG00R75-07_1
2519530002,1,22,GUK/10/12MC,1,65NG00R75-07_1
2520505007,1,23,T.C.B UNI 5931-67-8.8 M8 X 30,1,65NG00R75-07_1
0NG760,1,24, ,1,65NG00R75-07_1
0NG758,1,25, ,1,65NG00R75-07_1
2519530005,1,26,GUK/20X1,1,65NG00R75-07_1
0NG767,1,27, ,1,65NG00R75-07_1
0NG7642,1,28, ,1,65NG00R75-07_1
0NG774,1,29, ,1,65NG00R75-07_1
0NG7264,1,1, ,1,65NG00R76-01_1
2508203009,1,2,DIN 179 A 12,1,65NG00R76-01_1
0NG8162,1,3, ,1,65NG00R76-01_1
0NG1682,1,4, ,1,65NG00R76-01_1
0NG7265,1,5, ,1,65NG00R76-01_1
0NG7266,1,6, ,1,65NG00R76-01_1
0NG4359,1,7, ,1,65NG00R76-01_1
2520502102,1,8,T.C.B UNI 5931-67-X10CR13 M4 X 8,1,65NG00R76-01_1
0NG7355,1,1, ,1,65NG00R76-02_1
0NG7356,1,2, ,1,65NG00R76-02_1
2519773003,1,3,DIN 6325 5 X 14,1,65NG00R76-02_1
0NG7357,1,4, ,1,65NG00R76-02_1
0NG7358,1,5, ,1,65NG00R76-02_1
0NG7360,1,6, ,1,65NG00R76-02_1
2520606104,1,7,T.S UNI 6109     10CR13 M5 X 12,1,65NG00R76-02_1
0NG9322,1,8, ,1,65NG00R76-02_1
0NG9321,1,9, ,1,65NG00R76-02_1
0NG7361,1,10, ,1,65NG00R76-02_1
0NG7359,1,11, ,1,65NG00R76-02_1
2508202008,1,12,BOCCOLA FISSA DIN172 A 12 L=12,1,65NG00R76-02_1
2519779004,1,13,VICTORIA DIN 6325 12 X 60,1,65NG00R76-02_1
2519503104,1,14,UNI 5589-65 X10CR13 M10 X 6,1,65NG00R76-02_1
2514214005,1,15,ELESA GN 615-M10-KSN (GN.33144),1,65NG00R76-02_1
0NG1669,1,1, ,1,65NG00R76-03_1
0NG1668,1,2, ,1,65NG00R76-03_1
2520504011,1,3,T.C.B UNI 5931-67-8.8 M6 X 40,1,65NG00R76-03_1
0NG1670,1,4, ,1,65NG00R76-03_1
2508201009,1,5,DIN 172 A 12 LUNGA,1,65NG00R76-03_1
2509214125,1,6,AS 1226 (12X26X1),1,65NG00R76-03_1
2519201016,1,7,"25 X 12,2 X 0,9 DIN2093",1,65NG00R76-03_1
2520703101,1,8,T.S.B UNI 5933-67-X10CR13 M4 X 10,1,65NG00R76-03_1
0NG770,1,9, ,1,65NG00R76-03_1
0NG771,1,10, ,1,65NG00R76-03_1
2516518004,1,11,PER LEVA ELESA BL.366/10X125,1,65NG00R76-03_1
2519601008,1,12,"UNI 6592 8,4 X 16 X 1,6",1,65NG00R76-03_1
2519521008,1,13,AUTOBLOCCANTE M8 UNI 7474-5S,1,65NG00R76-03_1
0NG1686,1,1, ,1,65NG00R76-04_1
0NG1689,1,2, ,1,65NG00R76-04_1
0NG7653,1,3, ,1,65NG00R76-04_1
0NG1687,1,4, ,1,65NG00R76-04_1
2520502103,1,5,T.C.B UNI 5931-67-X10CR13 M4 X 10,1,65NG00R76-04_1
2519104029,1,6,SEEGER I 32,1,65NG00R76-04_1
0NG1690,1,7, ,1,65NG00R76-04_1
2520703101,1,8,T.S.B UNI 5933-67-X10CR13 M4 X 10,1,65NG00R76-04_1
0NG1688,1,9, ,1,65NG00R76-04_1
2520703100,1,10,T.S.B-X10CR13 M4 X 8,1,65NG00R76-04_1
0NG1693,1,11, ,1,65NG00R76-04_1
2509207306,1,12,RNA 4905.2RS (30X42X17),1,65NG00R76-04_1
2519106057,1,13,NILOS RING 6205 ZAV,1,65NG00R76-04_1
2508148006,1,14,FAG B7205C.T.P4S DBL(25X52X15),1,65NG00R76-04_1
0NG6626,1,1, ,1,65NG00R76-05_1
2519102220,1,2,JV 26,1,65NG00R76-05_1
2508104003,1,3,63000-2RS1(10X26X12),1,65NG00R76-05_1
0NG1662,1,4, ,1,65NG00R76-05_1
2509207102,1,5,NA 4901.2RS (12X24X14),1,65NG00R76-05_1
2519530001,1,6,GUK/10/10 MC,1,65NG00R76-05_1
0NG6627,1,7, ,1,65NG00R76-05_1
2516309002,1,8,MPN 35 D.15X5,1,65NG00R76-05_1
2519601108,1,9,"UNI 6592X10CR13 8,4 X 16 X 1,6",1,65NG00R76-05_1
2519521008,1,10,AUTOBLOCCANTE M8 UNI 7474-5S,1,65NG00R76-05_1
0NG1665,1,11, ,1,65NG00R76-05_1
2519773010,1,12,25 5 X 30        25 5 X 30,1,65NG00R76-05_1
2521102007,1,13,S.T.B.C UNI 5927-67-12.9M4 X 5,1,65NG00R76-05_1
0NG9323,1,1, ,1,65NG00R76-06_1
0NG1706,1,2, ,1,65NG00R76-06_1
0NG1705,1,3, ,1,65NG00R76-06_1
0NG1708,1,4, ,1,65NG00R76-06_1
2520502004,1,5,T.C.B UNI 5931-67-8.8 M4 X 12,1,65NG00R76-06_1
0NG1707,1,6, ,1,65NG00R76-06_1
0NG9324,1,7, ,1,65NG00R76-06_1
2519532016,1,8,KM 3 M17 X 1,1,65NG00R76-06_1
0NG1709,1,9, ,1,65NG00R76-06_1
2520902012,1,10,S.T.B. 12.9 BRUNITO M4 X 4,1,65NG00R76-06_1
0NG1697,1,1, ,1,65NG00R76-07_1
2519530003,1,2,GUK/10/15 MC,1,65NG00R76-07_1
0NG1660,1,3, ,1,65NG00R76-07_1
0NG1661,1,4, ,1,65NG00R76-07_1
2520701101,1,5,T.S.B UNI 5933-67-X10CR13 M3 X 8,1,65NG00R76-07_1
0NG6799,1,6, ,1,65NG00R76-07_1
0NG1684,1,7, ,1,65NG00R76-07_1
2519530006,1,8,GUK/10/25,1,65NG00R76-07_1
0NG6798,1,9, ,1,65NG00R76-07_1
0NG1667,1,10, ,1,65NG00R76-07_1
2519521008,1,11,AUTOBLOCCANTE M8 UNI 7474-5S,1,65NG00R76-07_1
0NG7692,1,12, ,1,65NG00R76-07_1
0NG1685,1,13, ,1,65NG00R76-07_1
2520502104,1,14,T.C.B UNI 5931-67-X10CR13 M4 X 12,1,65NG00R76-07_1
0NG6625,1,15, ,1,65NG00R76-07_1
2520403103,1,16,T.C UNI 6107-67 X10CR13 M3 X 6,1,65NG00R76-07_1
0NG1696,1,17, ,1,65NG00R76-07_1
2520703101,1,18,T.S.B UNI 5933-67-X10CR13 M4 X 10,1,65NG00R76-07_1
0NG1695,1,19, ,1,65NG00R76-07_1
0NG9754,1,1, ,1,65NG00R77-01_1
0NG9755,1,2, ,1,65NG00R77-01_1
2508148001,1,3,HSS7004C.T.P4S.(20X42X12,1,65NG00R77-01_1
4001019052,1,4, ,1,65NG00R77-01_1
0NG9759,1,5, ,1,65NG00R77-01_1
2519530003,1,6,GUK/10/15 MC,1,65NG00R77-01_1
0NG4294,1,7, ,1,65NG00R77-01_1
0NG1660,1,8, ,1,65NG00R77-01_1
0NG1661,1,9, ,1,65NG00R77-01_1
2520301107,1,10,TE UNI 5739-65 X10CR13 M3 X 10,1,65NG00R77-01_1
0NG9756,1,11, ,1,65NG00R77-01_1
0NG9757,1,12, ,1,65NG00R77-01_1
0NG9758,1,13, ,1,65NG00R77-01_1
2519530005,1,14,GUK/20X1,1,65NG00R77-01_1
4001019048,1,15, ,1,65NG00R77-01_1
0NG9760,1,16, ,1,65NG00R77-01_1
0NG1667,1,17, ,1,65NG00R77-01_1
2519601008,1,18,"UNI 6592 8,4 X 16 X 1,6",1,65NG00R77-01_1
2519521008,1,19,AUTOBLOCCANTE M8 UNI 7474-5S,1,65NG00R77-01_1
2520504008,1,20,T.C.B UNI 5931-67-8.8 M6 X 25,1,65NG00R77-01_1
0NG7692,1,21, ,1,65NG00R77-01_1
2546807232,1,22,BES516-371-SA15-C-S49,1,65NG00R77-01_1
0NG9968,1,23, ,1,65NG00R77-01_1
2520502108,1,24,T.C.B UNI 5931-67-X10CR13 M4 X 20,1,65NG00R77-01_1
2520502104,1,25,T.C.B UNI 5931-67-X10CR13 M4 X 12,1,65NG00R77-01_1
0NG9770,1,26, ,1,65NG00R77-01_1
2520605004,1,27,T.S UNI 6109     S  M4 X 10,1,65NG00R77-01_1
0NG9771,1,28, ,1,65NG00R77-01_1
2520605107,1,29,T.S UNI 6109     10CR13 M4 X 16,1,65NG00R77-01_1
0NG9773,1,30, ,1,65NG00R77-01_1
0NG9774,1,31, ,1,65NG00R77-01_1
2508104003,1,32,63000-2RS1(10X26X12),1,65NG00R77-01_1
2519103007,1,33,SEEGER A 10 DIN 471-UNI 7435,1,65NG00R77-01_1
2520503104,1,34,T.C.B UNI 5931-67-X10CR13 M5 X 16,1,65NG00R77-01_1
0NG9764,1,1, ,1,65NG00R77-02_1
0NG9765,1,2, ,1,65NG00R77-02_1
2519778013,1,3,DIN 6325 10 X 60,1,65NG00R77-02_1
2519778013,1,4,DIN 6325 10 X 60,1,65NG00R77-02_1
0NG1746,1,5, ,1,65NG00R77-02_1
2513104018,1,6,INA GR 13X19X3   DUERKOPP DH,1,65NG00R77-02_1
2509212331,1,7,INA NX 10Z (10X19X18),1,65NG00R77-02_1
0NG9767,1,8, ,1,65NG00R77-02_1
0NG9787,1,9, ,1,65NG00R77-02_1
0NG9762,1,10, ,1,65NG00R77-02_1
0NG9766,1,11, ,1,65NG00R77-02_1
0NG9768,1,12, ,1,65NG00R77-02_1
2520607101,1,13,T.S UNI 6109     10CR13 M6 X 10,1,65NG00R77-02_1
0NG9769,1,14, ,1,65NG00R77-02_1
2520605004,1,15,T.S UNI 6109     S  M4 X 10,1,65NG00R77-02_1
2521105102,1,16,S.T.B.C UNI 5927-67-X10CR13 M8X10,1,65NG00R77-02_1
0NG7360,1,17, ,1,65NG00R77-02_1
2520606106,1,18,T.S UNI 6109     10CR13 M5 X 16,1,65NG00R77-02_1
0NG9967,1,1, ,1,65NG00R77-03_1
0NG7653,1,2, ,1,65NG00R77-03_1
0NG1687,1,3, ,1,65NG00R77-03_1
0NG1688,1,4, ,1,65NG00R77-03_1
2520503104,1,5,T.C.B UNI 5931-67-X10CR13 M5 X 16,1,65NG00R77-03_1
0NG1670,1,1, ,1,65NG00R77-04_1
0NG9761,1,2, ,1,65NG00R77-04_1
2520504112,1,3,T.C.B UNI 5931-67-X10CR13 M6 X 45,1,65NG00R77-04_1
2508201009,1,4,DIN 172 A 12 LUNGA,1,65NG00R77-04_1
2509214125,1,5,AS 1226 (12X26X1),1,65NG00R77-04_1
2519201016,1,6,"25 X 12,2 X 0,9 DIN2093",1,65NG00R77-04_1
2520703012,1,7,T.S.B UNI 5933-67-10.9 M4 X 8,1,65NG00R77-04_1
0NG770,1,8, ,1,65NG00R77-04_1
0NG771,1,9, ,1,65NG00R77-04_1
2519521008,1,10,AUTOBLOCCANTE M8 UNI 7474-5S,1,65NG00R77-04_1
2516518004,1,11,PER LEVA ELESA BL.366/10X125,1,65NG00R77-04_1
0NG9772,1,12, ,1,65NG00R77-04_1
2520552026,1,13,T.B.BOMBATA UNI-ISO 7380 M 5 X 10,1,65NG00R77-04_1
0NG1668,1,14, ,1,65NG00R77-04_1
0NG9763,1,15, ,1,65NG00R77-04_1
0NG1746,1, , ,1,65NG00R77-04_1
0NG7917,1,1, ,1,65NG00R78-01_2
2519775998,1,2,DIN 6325 UNI 6364 8 X 12,1,65NG00R78-01_2
2538911010,1,3,M3X10 MASCHIO/FEMMINA,1,65NG00R78-01_2
2538911028,1,4,BOSSARD M3X5 ART.BN3318,1,65NG00R78-01_2
2517001087,1,5,LRMA-QS-4,1,65NG00R78-01_2
2520501012,1,6,T.C.B UNI 5931-67-8.8 M3 X 30,1,65NG00R78-01_2
0NG7916,1,7, ,1,65NG00R78-01_2
0NG7920,1,8, ,1,65NG00R78-01_2
2520505003,1,9,T.C.B UNI 5931-67-8.8 M8 X 18,1,65NG00R78-01_2
2520706006,1,10,T.S.B UNI 5933-67-10.9 M8 X 20,1,65NG00R78-01_2
0NG6070,1,11, ,1,65NG00R78-01_2
2520502005,1,12,T.C.B UNI 5931-67-8.8 M4 X 14,1,65NG00R78-01_2
0NG7924,1,13, ,1,65NG00R78-01_2
2520703012,1,14,T.S.B UNI 5933-67-10.9 M4 X 8,1,65NG00R78-01_2
0NG7923,1,15, ,1,65NG00R78-01_2
2520703012,1,16,T.S.B UNI 5933-67-10.9 M4 X 8,1,65NG00R78-01_2
2519775998,1,17,DIN 6325 UNI 6364 8 X 12,1,65NG00R78-01_2
2519776002,1,18,DIN 6325 8 X 18,1,65NG00R78-01_2
0NG7918,1,1, ,1,65NG00R78-02_2
2519601008,1,3,"UNI 6592 8,4 X 16 X 1,6",1,65NG00R78-02_2
2519520012,1,4,AUTOBLOCCANTE M8X1 UNI 7473 5S,1,65NG00R78-02_2
0NG7919,1,6, ,1,65NG00R78-02_2
0NG6249,1,7, ,1,65NG00R78-02_2
0NG6247,1,8, ,1,65NG00R78-02_2
2520502004,1,9,T.C.B UNI 5931-67-8.8 M4 X 12,1,65NG00R78-02_2
2513933012,1,10,3101 04 19,1,65NG00R78-02_2
0NG6245,1,11, ,1,65NG00R78-02_2
2513904118,1,12,SY3000-11-24,1,65NG00R78-02_2
2542201134,1,13,"5/2 COD.SY3220-5LOU-C4""",1,65NG00R78-02_2
2542201162,1,14, ,1,65NG00R78-02_2
2520401013,1,15,T.C UNI 6107-67 4.8 M2 X 20,1,65NG00R78-02_2
0NG6087,1,16, ,1,65NG00R78-02_2
2513102005,1,17,"GACO OR 2018 (1,78X4,48)",1,65NG00R78-02_2
0NG6248,1,18, ,1,65NG00R78-02_2
0NG6088,1,19, ,1,65NG00R78-02_2
2520502016,1,20,T.C.B UNI 5931-67-8.8 M4 X 55,1,65NG00R78-02_2
2520502014,1,21,T.C.B UNI 5931-67-8.8 M4 X 45,1,65NG00R78-02_2
0NG6045,1,22, ,1,65NG00R78-02_2
2539401004,1,23,ART. DK 18-22-27-3,1,65NG00R78-02_2
2520703100,1,24,T.S.B-X10CR13 M4 X 8,1,65NG00R78-02_2
0NG7921,1,25, ,1,65NG00R78-02_2
0NG5993,1,26, ,1,65NG00R78-02_2
2520705014,1,27,T.S.B UNI 5933-67-10.9 M6 X 50,1,65NG00R78-02_2
2519201024,1,28,"SCHNORR K 10,2 X 18,8 X 0,35",1,65NG00R78-02_2
2519601010,1,29,UNI 6592 10.5 X 20 X 2,1,65NG00R78-02_2
2519502005,1,30,UNI 5588-65 6S   M6 X 5,1,65NG00R78-02_2
0NG6006,1,31, ,1,65NG00R78-02_2
0NG6002,1,2, ,1,65NG00R78-03_2
2513102092,1,3,"GACO OR 4150 (3,53X37,69)",1,65NG00R78-03_2
0NG6033,1,4, ,1,65NG00R78-03_2
0NG10438,1,6, ,1,65NG00R78-03_2
0NG6078,1,7, ,1,65NG00R78-03_2
2520703008,1,8,T.S.B UNI 5933-67-10.9 M4 X 25,1,65NG00R78-03_2
0NG6077,1,9, ,1,65NG00R78-03_2
0NG6076,1,10, ,1,65NG00R78-03_2
2520703002,1,11,T.S.B UNI 5933-67-10.9 M4 X 12,1,65NG00R78-03_2
2519774013,1,12,DIN 6325 6 X 30,1,65NG00R78-03_2
2513901085,1,13,CDQ2 B 20-15 DC,1,65NG00R78-03_2
2520503012,1,14,T.C.B UNI 5931-67-8.8 M5 X 45,1,65NG00R78-03_2
2513933050,1,15,3199 04 19,1,65NG00R78-03_2
0NG6075,1,16, ,1,65NG00R78-03_2
0NG6079,1,17, ,1,65NG00R78-03_2
2519103002,1,18,SEEGER A 5,1,65NG00R78-03_2
0NG10439,1,22, ,1,65NG00R78-03_2
0NG10440,1,23, ,1,65NG00R78-03_2
0NG5989,1,24, ,1,65NG00R78-03_2
2520502004,1,25,T.C.B UNI 5931-67-8.8 M4 X 12,1,65NG00R78-03_2
0NG5990,1,26, ,1,65NG00R78-03_2
2519601004,1,27,"UNI 6592 4,3 X 9 X 0,8",1,65NG00R78-03_2
2520303001,1,28,TE UNI 5739-65-8.8 M4 X 8,1,65NG00R78-03_2
0NG6074,1,29, ,1,65NG00R78-03_2
0NG10441,1,1, ,1,65NG00R78-04_1
2513901570,1,2,CILINDRO SMC CDQ2 B25-50DC,1,65NG00R78-04_1
2520503021,1,3,T.C.B UNI 5931-67-8.8 M5 X 80,1,65NG00R78-04_1
2513933050,1,4,3199 04 19,1,65NG00R78-04_1
0NG5987,1,5, ,1,65NG00R78-04_1
0NG10445,1,6, ,1,65NG00R78-04_1
0NG10442,1,7, ,1,65NG00R78-04_1
0NG10443,1,9, ,1,65NG00R78-04_1
2520502001,1,10,T.C.B UNI 5931-67-8.8 M4 X 6,1,65NG00R78-04_1
0NG6044,1,11, ,1,65NG00R78-04_1
0NG6045,1,12, ,1,65NG00R78-04_1
2520704102,1,13,T.S.B UNI 5933-67M5 X 12,1,65NG00R78-04_1
2520704102,1,14,T.S.B UNI 5933-67M5 X 12,1,65NG00R78-04_1
0NG8129,1,1, ,1,65NG00R78-05_2
2520704095,1,2,T.S.B UNI 5933-67 X10CR13 M5 X 8,1,65NG00R78-05_2
0NG10446,1,3, ,1,65NG00R78-05_2
2520704095,1,4,T.S.B UNI 5933-67 X10CR13 M5 X 8,1,65NG00R78-05_2
0NG9048,1,5, ,1,65NG00R78-05_2
513933050,1,6, ,1,65NG00R78-05_2
2520510109,1,7,T.C.B CALIBRATA UNBRAKO M5,1,65NG00R78-05_2
0NG9047,1,8, ,1,65NG00R78-05_2
0NG9046,1,9, ,1,65NG00R78-05_2
2520603101,1,10,T.S UNI 6109     10CR13 M3 X 6,1,65NG00R78-05_2
2549503007,1,11, ,1,65NG00R78-05_2
2545713002,1,12,"""SMC"" ASS.Y-SMC-K01-0321",1,65NG00R78-05_2
2517001087,1,13,LRMA-QS-4,1,65NG00R78-05_2
2520403011,1,14,T.C UNI 6107-67 4.8 M3 X 18,1,65NG00R78-05_2
2520502002,1,15,T.C.B UNI 5931-67-8.8 M4 X 8,1,65NG00R78-05_2
0NG9885,1,1, ,1,65NG00R78-06_2
2520705101,1,2,T.S.B UNI 5933-67 X10CR13 M6 X 10,1,65NG00R78-06_2
0NG8320,1,3, ,1,65NG00R78-06_2
0NG10436,1,4, ,1,65NG00R78-06_2
2520704004,1,5,T.S.B UNI 5933-67-10.9 M5 X 16,1,65NG00R78-06_2
2520704002,1,6,T.S.B UNI 5933-67-10.9 M5 X 12,1,65NG00R78-06_2
2509209002,1,7,KH 1428 (14X21X28),1,65NG00R78-06_2
2519772006,1,8,DIN 6325 4 X 20,1,65NG00R78-06_2
0NG9881,1,9, ,1,65NG00R78-06_2
2509210243,1,10,HK 0808 (8X12X8),1,65NG00R78-06_2
0NG9886,1,11, ,1,65NG00R78-06_2
0NG10447,1,12, ,1,65NG00R78-06_2
0NG10437,1,13, ,1,65NG00R78-06_2
0NG10166,1,14, ,1,65NG00R78-06_2
0NG7741,1,15, ,1,65NG00R78-06_2
0NG10168,1,16, ,1,65NG00R78-06_2
0NG10407,1,17, ,1,65NG00R78-06_2
2546807144,1,18, ,1,65NG00R78-06_2
0NG10167,1,19, ,1,65NG00R78-06_2
2519103002,1,20,SEEGER A 5,1,65NG00R78-06_2
0NG8314,1,1, ,1,65NG00R78-07_2
2509210243,1,2,HK 0808 (8X12X8),1,65NG00R78-07_2
0NG7439,1,3, ,1,65NG00R78-07_2
2519601006,1,4,"UNI 65926,4 X 12 X 1,6",1,65NG00R78-07_2
2519521005,1,5,AUTOBLOCCANTE M6 UNI 7474-5S,1,65NG00R78-07_2
2509210243,1,6,HK 0808 (8X12X8),1,65NG00R78-07_2
0NG7438,1,7, ,1,65NG00R78-07_2
2519601006,1,8,"UNI 65926,4 X 12 X 1,6",1,65NG00R78-07_2
2519521005,1,9,AUTOBLOCCANTE M6 UNI 7474-5S,1,65NG00R78-07_2
0NG9883,1,10, ,1,65NG00R78-07_2
0NG9892,1,1, ,1,65NG00R78-08_2
2509210248,1,2,HK 0608 (6X10X8),1,65NG00R78-08_2
2519774014,1,3,DIN 6325 6 X 60,1,65NG00R78-08_2
2519778013,1,4,DIN 6325 10 X 60,1,65NG00R78-08_2
2509210208,1,5,DHK 1010=HK 1010 (10X14X10),1,65NG00R78-08_2
0NG9511,1,6, ,1,65NG00R78-08_2
2509210203,1,7,HK 0609 (6X10X9),1,65NG00R78-08_2
2509210248,1,8,HK 0608 (6X10X8),1,65NG00R78-08_2
0NG7445,1,9, ,1,65NG00R78-08_2
0NG7444,1,10, ,1,65NG00R78-08_2
0NG9887,1,11, ,1,65NG00R78-08_2
0NG9512,1,12, ,1,65NG00R78-08_2
2520503006,1,13,T.C.B UNI 5931-67-8.8 M5 X 20,1,65NG00R78-08_2
0NG10218,1,14, ,1,65NG00R78-08_2
2520503006,1,15,T.C.B UNI 5931-67-8.8 M5 X 20,1,65NG00R78-08_2
0NG9893,1,1, ,1,65NG00R78-09_2
2520903002,1,2,S.T.B UNI 5923-67-12.9 M5 X 8,1,65NG00R78-09_2
2519776021,1,3,VICTORIA DIN 6325,1,65NG00R78-09_2
2519774022,1,4, ,1,65NG00R78-09_2
0NG9880,1,5, ,1,65NG00R78-09_2
0NG9882,1,6, ,1,65NG00R78-09_2
2519503003,1,7,UNI 5589-65 6S  M8 X 5,1,65NG00R78-09_2
2520502004,1,8,T.C.B UNI 5931-67-8.8 M4 X 12,1,65NG00R78-09_2
0NG9894,1,9, ,1,65NG00R78-09_2
0NG9891,1,10, ,1,65NG00R78-09_2
2513933065,1,11,3199 04 10,1,65NG00R78-09_2
2520503025,1,12,T.C.B UNI 5931 M5 X 120,1,65NG00R78-09_2
0NG8316,1,13, ,1,65NG00R78-09_2
0NG8807,1,1, ,1,65NG00R79-01_1
0NG4081,1,2, ,1,65NG00R79-01_1
2519601006,1,3,"UNI 65926,4 X 12 X 1,6",1,65NG00R79-01_1
2520504002,1,4,T.C.B UNI 5931-67-8.8 M6 X 12,1,65NG00R79-01_1
0NG4098,1,5, ,1,65NG00R79-01_1
2520503002,1,6,T.C.B UNI 5931-67-8.8 M5 X 12,1,65NG00R79-01_1
2519774002,1,7,DIN 6325 6 X 20,1,65NG00R79-01_1
0NG9408,1,8, ,1,65NG00R79-01_1
2516101008,1,9,UNIFAST 255-98-03,1,65NG00R79-01_1
2519601014,1,10,UNI 659217 X 30 X 3,1,65NG00R79-01_1
2519503007,1,11,UNI 5589-65 6S  M16 X 8,1,65NG00R79-01_1
0NG9775,1,12, ,1,65NG00R79-01_1
0NG8911,1,13, ,1,65NG00R79-01_1
2520503018,1,14,T.C.B UNI 5931-67-8.8 M5 X 6,1,65NG00R79-01_1
0NG8914,1,15, ,1,65NG00R79-01_1
4001061252,1,16, ,1,65NG00R79-01_1
2520505006,1,17,T.C.B UNI 5931-67-8.8 M8 X 25,1,65NG00R79-01_1
2538507038,1,18,STENDALTO SR435040060,1,65NG00R79-01_1
0NG8806,1,1, ,1,65NG00R79-02_1
4001024072,1,2, ,1,65NG00R79-02_1
0NG226,1,3, ,1,65NG00R79-02_1
0NG8622,1,4, ,1,65NG00R79-02_1
2519103015,1,5,SEEGER A 18,1,65NG00R79-02_1
0NG7637,1,6, ,1,65NG00R79-02_1
0NG8892,1,7, ,1,65NG00R79-02_1
2519601006,1,8,"UNI 65926,4 X 12 X 1,6",1,65NG00R79-02_1
2520504106,1,9,T.C.B UNI 5931-67-X10CR13 M6 X 20,1,65NG00R79-02_1
0NG8830,1,10, ,1,65NG00R79-02_1
